tid_tw,id_global,date,tw_id,partition_id,thing_type,size_category,base_color,state
T20260409_0002_TW2561,T20260409_0002,2026-04-09,TW2561,1,Box,Medium,White,Stationary
T20260409_0019_TW2561,T20260409_0019,2026-04-09,TW2561,1,Backpack,Medium,Black,Carried
T20260409_0010_TW2561,T20260409_0010,2026-04-09,TW2561,1,Suitcase,Medium,Black,Carried
T20260409_0009_TW2561,T20260409_0009,2026-04-09,TW2561,1,Backpack,Small,Black,Carried
T20260409_0013_TW2561,T20260409_0013,2026-04-09,TW2561,1,Backpack,Small,Brown,Stationary
T20260409_0003_TW2561,T20260409_0003,2026-04-09,TW2561,1,Backpack,Large,Brown,Stationary
T20260409_0015_TW2561,T20260409_0015,2026-04-09,TW2561,1,Handbag,Small,Black,Stationary
T20260409_0014_TW2561,T20260409_0014,2026-04-09,TW2561,1,Handbag,Large,Red,Stationary
T20260409_0007_TW2561,T20260409_0007,2026-04-09,TW2561,1,Backpack,Small,Blue,Stationary
T20260409_0016_TW2561,T20260409_0016,2026-04-09,TW2561,1,Bag,Medium,Red,Carried
T20260409_0004_TW2561,T20260409_0004,2026-04-09,TW2561,1,Box,Medium,Green,Stationary
T20260409_0018_TW2561,T20260409_0018,2026-04-09,TW2561,1,Backpack,Large,Gray,Stationary
T20260409_0001_TW2561,T20260409_0001,2026-04-09,TW2561,1,Box,Medium,Green,Stationary
T20260409_0008_TW2561,T20260409_0008,2026-04-09,TW2561,1,Backpack,Medium,Black,Carried
T20260409_0011_TW2561,T20260409_0011,2026-04-09,TW2561,1,Suitcase,Medium,Blue,Carried
T20260409_0005_TW2561,T20260409_0005,2026-04-09,TW2561,2,Backpack,Medium,Black,Carried
T20260409_0020_TW2561,T20260409_0020,2026-04-09,TW2561,2,Bag,Small,White,Stationary
T20260409_0017_TW2561,T20260409_0017,2026-04-09,TW2561,2,Bag,Small,Black,Stationary
T20260409_0016_TW2562,T20260409_0016,2026-04-09,TW2562,1,Bag,Medium,Red,Carried
T20260409_0012_TW2562,T20260409_0012,2026-04-09,TW2562,1,Handbag,Large,Green,Carried
T20260409_0018_TW2562,T20260409_0018,2026-04-09,TW2562,1,Backpack,Large,Gray,Carried
T20260409_0004_TW2562,T20260409_0004,2026-04-09,TW2562,1,Box,Medium,Green,Stationary
T20260409_0008_TW2562,T20260409_0008,2026-04-09,TW2562,1,Backpack,Medium,Black,Carried
T20260409_0002_TW2562,T20260409_0002,2026-04-09,TW2562,1,Box,Medium,White,Stationary
T20260409_0013_TW2562,T20260409_0013,2026-04-09,TW2562,1,Backpack,Small,Brown,Stationary
T20260409_0020_TW2562,T20260409_0020,2026-04-09,TW2562,1,Bag,Small,White,Carried
T20260409_0015_TW2562,T20260409_0015,2026-04-09,TW2562,1,Handbag,Small,Black,Stationary
T20260409_0014_TW2562,T20260409_0014,2026-04-09,TW2562,1,Handbag,Large,Red,Carried
T20260409_0019_TW2562,T20260409_0019,2026-04-09,TW2562,1,Backpack,Medium,Black,Carried
T20260409_0017_TW2562,T20260409_0017,2026-04-09,TW2562,1,Bag,Small,Black,Stationary
T20260409_0011_TW2562,T20260409_0011,2026-04-09,TW2562,1,Suitcase,Medium,Blue,Stationary
T20260409_0003_TW2562,T20260409_0003,2026-04-09,TW2562,1,Backpack,Large,Brown,Carried
T20260409_0006_TW2562,T20260409_0006,2026-04-09,TW2562,1,Handbag,Medium,Blue,Stationary
T20260409_0005_TW2562,T20260409_0005,2026-04-09,TW2562,1,Backpack,Medium,Black,Carried
T20260409_0010_TW2562,T20260409_0010,2026-04-09,TW2562,1,Suitcase,Medium,Black,Stationary
T20260409_0007_TW2562,T20260409_0007,2026-04-09,TW2562,1,Backpack,Small,Blue,Carried
T20260409_0009_TW2562,T20260409_0009,2026-04-09,TW2562,1,Backpack,Small,Black,Carried
T20260409_0001_TW2562,T20260409_0001,2026-04-09,TW2562,1,Box,Medium,Green,Stationary
T20260409_0013_TW2563,T20260409_0013,2026-04-09,TW2563,1,Backpack,Small,Brown,Carried
T20260409_0018_TW2563,T20260409_0018,2026-04-09,TW2563,1,Backpack,Large,Gray,Stationary
T20260409_0002_TW2563,T20260409_0002,2026-04-09,TW2563,1,Box,Medium,White,Carried
T20260409_0012_TW2563,T20260409_0012,2026-04-09,TW2563,1,Handbag,Large,Green,Carried
T20260409_0009_TW2563,T20260409_0009,2026-04-09,TW2563,1,Backpack,Small,Black,Stationary
T20260409_0003_TW2563,T20260409_0003,2026-04-09,TW2563,1,Backpack,Large,Brown,Carried
T20260409_0004_TW2563,T20260409_0004,2026-04-09,TW2563,1,Box,Medium,Green,Carried
T20260409_0019_TW2563,T20260409_0019,2026-04-09,TW2563,1,Backpack,Medium,Black,Stationary
T20260409_0014_TW2563,T20260409_0014,2026-04-09,TW2563,1,Handbag,Large,Red,Stationary
T20260409_0001_TW2563,T20260409_0001,2026-04-09,TW2563,1,Box,Medium,Green,Carried
T20260409_0020_TW2563,T20260409_0020,2026-04-09,TW2563,1,Bag,Small,White,Stationary
T20260409_0017_TW2563,T20260409_0017,2026-04-09,TW2563,1,Bag,Small,Black,Stationary
T20260409_0010_TW2563,T20260409_0010,2026-04-09,TW2563,1,Suitcase,Medium,Black,Stationary
T20260409_0011_TW2563,T20260409_0011,2026-04-09,TW2563,1,Suitcase,Medium,Blue,Carried
T20260409_0006_TW2563,T20260409_0006,2026-04-09,TW2563,1,Handbag,Medium,Blue,Carried
T20260409_0005_TW2563,T20260409_0005,2026-04-09,TW2563,1,Backpack,Medium,Black,Stationary
T20260409_0016_TW2563,T20260409_0016,2026-04-09,TW2563,1,Bag,Medium,Red,Stationary
T20260409_0015_TW2563,T20260409_0015,2026-04-09,TW2563,1,Handbag,Small,Black,Stationary
T20260409_0008_TW2563,T20260409_0008,2026-04-09,TW2563,1,Backpack,Medium,Black,Carried
T20260409_0007_TW2563,T20260409_0007,2026-04-09,TW2563,1,Backpack,Small,Blue,Stationary
T20260409_0016_TW2564,T20260409_0016,2026-04-09,TW2564,1,Bag,Medium,Red,Stationary
T20260409_0018_TW2564,T20260409_0018,2026-04-09,TW2564,1,Backpack,Large,Gray,Carried
T20260409_0007_TW2564,T20260409_0007,2026-04-09,TW2564,1,Backpack,Small,Blue,Carried
T20260409_0002_TW2564,T20260409_0002,2026-04-09,TW2564,1,Box,Medium,White,Carried
T20260409_0017_TW2564,T20260409_0017,2026-04-09,TW2564,1,Bag,Small,Black,Stationary
T20260409_0005_TW2564,T20260409_0005,2026-04-09,TW2564,1,Backpack,Medium,Black,Stationary
T20260409_0013_TW2564,T20260409_0013,2026-04-09,TW2564,1,Backpack,Small,Brown,Carried
T20260409_0006_TW2564,T20260409_0006,2026-04-09,TW2564,1,Handbag,Medium,Blue,Stationary
T20260409_0001_TW2564,T20260409_0001,2026-04-09,TW2564,1,Box,Medium,Green,Stationary
T20260409_0015_TW2564,T20260409_0015,2026-04-09,TW2564,1,Handbag,Small,Black,Stationary
T20260409_0009_TW2564,T20260409_0009,2026-04-09,TW2564,1,Backpack,Small,Black,Stationary
T20260409_0008_TW2564,T20260409_0008,2026-04-09,TW2564,1,Backpack,Medium,Black,Stationary
T20260409_0010_TW2564,T20260409_0010,2026-04-09,TW2564,1,Suitcase,Medium,Black,Stationary
T20260409_0003_TW2564,T20260409_0003,2026-04-09,TW2564,1,Backpack,Large,Brown,Stationary
T20260409_0014_TW2564,T20260409_0014,2026-04-09,TW2564,1,Handbag,Large,Red,Stationary
T20260409_0012_TW2564,T20260409_0012,2026-04-09,TW2564,1,Handbag,Large,Green,Carried
T20260409_0020_TW2564,T20260409_0020,2026-04-09,TW2564,1,Bag,Small,White,Stationary
T20260409_0019_TW2564,T20260409_0019,2026-04-09,TW2564,1,Backpack,Medium,Black,Carried
T20260409_0004_TW2564,T20260409_0004,2026-04-09,TW2564,1,Box,Medium,Green,Carried
T20260409_0011_TW2564,T20260409_0011,2026-04-09,TW2564,1,Suitcase,Medium,Blue,Carried
T20260409_0015_TW2565,T20260409_0015,2026-04-09,TW2565,1,Handbag,Small,Black,Stationary
T20260409_0016_TW2565,T20260409_0016,2026-04-09,TW2565,1,Bag,Medium,Red,Carried
T20260409_0002_TW2565,T20260409_0002,2026-04-09,TW2565,1,Box,Medium,White,Stationary
T20260409_0020_TW2565,T20260409_0020,2026-04-09,TW2565,1,Bag,Small,White,Stationary
T20260409_0013_TW2565,T20260409_0013,2026-04-09,TW2565,1,Backpack,Small,Brown,Carried
T20260409_0004_TW2565,T20260409_0004,2026-04-09,TW2565,1,Box,Medium,Green,Carried
T20260409_0014_TW2565,T20260409_0014,2026-04-09,TW2565,1,Handbag,Large,Red,Stationary
T20260409_0018_TW2565,T20260409_0018,2026-04-09,TW2565,1,Backpack,Large,Gray,Carried
T20260409_0003_TW2565,T20260409_0003,2026-04-09,TW2565,1,Backpack,Large,Brown,Stationary
T20260409_0006_TW2565,T20260409_0006,2026-04-09,TW2565,1,Handbag,Medium,Blue,Carried
T20260409_0001_TW2565,T20260409_0001,2026-04-09,TW2565,1,Box,Medium,Green,Stationary
T20260409_0012_TW2565,T20260409_0012,2026-04-09,TW2565,1,Handbag,Large,Green,Carried
T20260409_0011_TW2565,T20260409_0011,2026-04-09,TW2565,1,Suitcase,Medium,Blue,Stationary
T20260409_0005_TW2565,T20260409_0005,2026-04-09,TW2565,1,Backpack,Medium,Black,Carried
T20260409_0009_TW2565,T20260409_0009,2026-04-09,TW2565,1,Backpack,Small,Black,Stationary
T20260409_0017_TW2565,T20260409_0017,2026-04-09,TW2565,1,Bag,Small,Black,Stationary
T20260409_0007_TW2565,T20260409_0007,2026-04-09,TW2565,1,Backpack,Small,Blue,Stationary
T20260409_0010_TW2565,T20260409_0010,2026-04-09,TW2565,1,Suitcase,Medium,Black,Carried
T20260409_0008_TW2565,T20260409_0008,2026-04-09,TW2565,1,Backpack,Medium,Black,Carried
T20260409_0019_TW2565,T20260409_0019,2026-04-09,TW2565,1,Backpack,Medium,Black,Carried
T20260409_0004_TW2566,T20260409_0004,2026-04-09,TW2566,1,Box,Medium,Green,Carried
T20260409_0019_TW2566,T20260409_0019,2026-04-09,TW2566,1,Backpack,Medium,Black,Carried
T20260409_0006_TW2566,T20260409_0006,2026-04-09,TW2566,1,Handbag,Medium,Blue,Carried
T20260409_0015_TW2566,T20260409_0015,2026-04-09,TW2566,1,Handbag,Small,Black,Stationary
T20260409_0016_TW2566,T20260409_0016,2026-04-09,TW2566,1,Bag,Medium,Red,Carried
T20260409_0018_TW2566,T20260409_0018,2026-04-09,TW2566,1,Backpack,Large,Gray,Stationary
T20260409_0014_TW2566,T20260409_0014,2026-04-09,TW2566,1,Handbag,Large,Red,Carried
T20260409_0005_TW2566,T20260409_0005,2026-04-09,TW2566,1,Backpack,Medium,Black,Stationary
T20260409_0017_TW2566,T20260409_0017,2026-04-09,TW2566,1,Bag,Small,Black,Carried
T20260409_0007_TW2566,T20260409_0007,2026-04-09,TW2566,1,Backpack,Small,Blue,Carried
T20260409_0009_TW2566,T20260409_0009,2026-04-09,TW2566,1,Backpack,Small,Black,Stationary
T20260409_0020_TW2566,T20260409_0020,2026-04-09,TW2566,1,Bag,Small,White,Carried
T20260409_0013_TW2566,T20260409_0013,2026-04-09,TW2566,1,Backpack,Small,Brown,Stationary
T20260409_0012_TW2566,T20260409_0012,2026-04-09,TW2566,1,Handbag,Large,Green,Stationary
T20260409_0003_TW2566,T20260409_0003,2026-04-09,TW2566,1,Backpack,Large,Brown,Stationary
T20260409_0010_TW2566,T20260409_0010,2026-04-09,TW2566,1,Suitcase,Medium,Black,Stationary
T20260409_0001_TW2566,T20260409_0001,2026-04-09,TW2566,1,Box,Medium,Green,Carried
T20260409_0002_TW2566,T20260409_0002,2026-04-09,TW2566,1,Box,Medium,White,Carried
T20260409_0008_TW2566,T20260409_0008,2026-04-09,TW2566,1,Backpack,Medium,Black,Carried
T20260409_0011_TW2566,T20260409_0011,2026-04-09,TW2566,1,Suitcase,Medium,Blue,Carried
T20260409_0015_TW2567,T20260409_0015,2026-04-09,TW2567,1,Handbag,Small,Black,Carried
T20260409_0011_TW2567,T20260409_0011,2026-04-09,TW2567,1,Suitcase,Medium,Blue,Carried
T20260409_0006_TW2567,T20260409_0006,2026-04-09,TW2567,1,Handbag,Medium,Blue,Stationary
T20260409_0017_TW2567,T20260409_0017,2026-04-09,TW2567,1,Bag,Small,Black,Stationary
T20260409_0002_TW2567,T20260409_0002,2026-04-09,TW2567,1,Box,Medium,White,Carried
T20260409_0007_TW2567,T20260409_0007,2026-04-09,TW2567,1,Backpack,Small,Blue,Stationary
T20260409_0019_TW2567,T20260409_0019,2026-04-09,TW2567,1,Backpack,Medium,Black,Carried
T20260409_0001_TW2567,T20260409_0001,2026-04-09,TW2567,1,Box,Medium,Green,Carried
T20260409_0004_TW2567,T20260409_0004,2026-04-09,TW2567,1,Box,Medium,Green,Carried
T20260409_0003_TW2567,T20260409_0003,2026-04-09,TW2567,1,Backpack,Large,Brown,Carried
T20260409_0010_TW2567,T20260409_0010,2026-04-09,TW2567,1,Suitcase,Medium,Black,Stationary
T20260409_0009_TW2567,T20260409_0009,2026-04-09,TW2567,1,Backpack,Small,Black,Stationary
T20260409_0018_TW2567,T20260409_0018,2026-04-09,TW2567,1,Backpack,Large,Gray,Carried
T20260409_0020_TW2567,T20260409_0020,2026-04-09,TW2567,1,Bag,Small,White,Stationary
T20260409_0012_TW2567,T20260409_0012,2026-04-09,TW2567,1,Handbag,Large,Green,Stationary
T20260409_0008_TW2567,T20260409_0008,2026-04-09,TW2567,1,Backpack,Medium,Black,Stationary
T20260409_0005_TW2567,T20260409_0005,2026-04-09,TW2567,1,Backpack,Medium,Black,Carried
T20260409_0014_TW2567,T20260409_0014,2026-04-09,TW2567,1,Handbag,Large,Red,Carried
T20260409_0013_TW2567,T20260409_0013,2026-04-09,TW2567,1,Backpack,Small,Brown,Carried
T20260409_0016_TW2567,T20260409_0016,2026-04-09,TW2567,1,Bag,Medium,Red,Stationary
T20260409_0011_TW2568,T20260409_0011,2026-04-09,TW2568,1,Suitcase,Medium,Blue,Stationary
T20260409_0020_TW2568,T20260409_0020,2026-04-09,TW2568,1,Bag,Small,White,Carried
T20260409_0016_TW2568,T20260409_0016,2026-04-09,TW2568,1,Bag,Medium,Red,Carried
T20260409_0004_TW2568,T20260409_0004,2026-04-09,TW2568,1,Box,Medium,Green,Stationary
T20260409_0001_TW2568,T20260409_0001,2026-04-09,TW2568,1,Box,Medium,Green,Carried
T20260409_0017_TW2568,T20260409_0017,2026-04-09,TW2568,1,Bag,Small,Black,Carried
T20260409_0014_TW2568,T20260409_0014,2026-04-09,TW2568,1,Handbag,Large,Red,Carried
T20260409_0002_TW2568,T20260409_0002,2026-04-09,TW2568,1,Box,Medium,White,Stationary
T20260409_0012_TW2568,T20260409_0012,2026-04-09,TW2568,1,Handbag,Large,Green,Carried
T20260409_0013_TW2568,T20260409_0013,2026-04-09,TW2568,1,Backpack,Small,Brown,Carried
T20260409_0015_TW2568,T20260409_0015,2026-04-09,TW2568,1,Handbag,Small,Black,Stationary
T20260409_0007_TW2568,T20260409_0007,2026-04-09,TW2568,1,Backpack,Small,Blue,Carried
T20260409_0008_TW2568,T20260409_0008,2026-04-09,TW2568,1,Backpack,Medium,Black,Carried
T20260409_0009_TW2568,T20260409_0009,2026-04-09,TW2568,1,Backpack,Small,Black,Stationary
T20260409_0003_TW2568,T20260409_0003,2026-04-09,TW2568,1,Backpack,Large,Brown,Carried
T20260409_0006_TW2568,T20260409_0006,2026-04-09,TW2568,1,Handbag,Medium,Blue,Carried
T20260409_0019_TW2568,T20260409_0019,2026-04-09,TW2568,1,Backpack,Medium,Black,Stationary
T20260409_0005_TW2568,T20260409_0005,2026-04-09,TW2568,1,Backpack,Medium,Black,Stationary
T20260409_0018_TW2568,T20260409_0018,2026-04-09,TW2568,1,Backpack,Large,Gray,Stationary
T20260409_0010_TW2568,T20260409_0010,2026-04-09,TW2568,1,Suitcase,Medium,Black,Carried
T20260409_0005_TW2569,T20260409_0005,2026-04-09,TW2569,1,Backpack,Medium,Black,Carried
T20260409_0009_TW2569,T20260409_0009,2026-04-09,TW2569,1,Backpack,Small,Black,Carried
T20260409_0002_TW2569,T20260409_0002,2026-04-09,TW2569,1,Box,Medium,White,Stationary
T20260409_0010_TW2569,T20260409_0010,2026-04-09,TW2569,1,Suitcase,Medium,Black,Carried
T20260409_0020_TW2569,T20260409_0020,2026-04-09,TW2569,1,Bag,Small,White,Carried
T20260409_0012_TW2569,T20260409_0012,2026-04-09,TW2569,1,Handbag,Large,Green,Carried
T20260409_0013_TW2569,T20260409_0013,2026-04-09,TW2569,1,Backpack,Small,Brown,Stationary
T20260409_0018_TW2569,T20260409_0018,2026-04-09,TW2569,1,Backpack,Large,Gray,Carried
T20260409_0006_TW2569,T20260409_0006,2026-04-09,TW2569,1,Handbag,Medium,Blue,Stationary
T20260409_0019_TW2569,T20260409_0019,2026-04-09,TW2569,1,Backpack,Medium,Black,Stationary
T20260409_0004_TW2569,T20260409_0004,2026-04-09,TW2569,1,Box,Medium,Green,Carried
T20260409_0011_TW2569,T20260409_0011,2026-04-09,TW2569,1,Suitcase,Medium,Blue,Stationary
T20260409_0007_TW2569,T20260409_0007,2026-04-09,TW2569,1,Backpack,Small,Blue,Stationary
T20260409_0016_TW2569,T20260409_0016,2026-04-09,TW2569,1,Bag,Medium,Red,Carried
T20260409_0001_TW2569,T20260409_0001,2026-04-09,TW2569,1,Box,Medium,Green,Carried
T20260409_0003_TW2569,T20260409_0003,2026-04-09,TW2569,1,Backpack,Large,Brown,Stationary
T20260409_0014_TW2569,T20260409_0014,2026-04-09,TW2569,1,Handbag,Large,Red,Carried
T20260409_0008_TW2569,T20260409_0008,2026-04-09,TW2569,2,Backpack,Medium,Black,Stationary
T20260409_0015_TW2569,T20260409_0015,2026-04-09,TW2569,2,Handbag,Small,Black,Stationary
T20260409_0017_TW2569,T20260409_0017,2026-04-09,TW2569,2,Bag,Small,Black,Carried
T20260409_0016_TW2570,T20260409_0016,2026-04-09,TW2570,1,Bag,Medium,Red,Stationary
T20260409_0009_TW2570,T20260409_0009,2026-04-09,TW2570,1,Backpack,Small,Black,Stationary
T20260409_0018_TW2570,T20260409_0018,2026-04-09,TW2570,1,Backpack,Large,Gray,Carried
T20260409_0004_TW2570,T20260409_0004,2026-04-09,TW2570,1,Box,Medium,Green,Stationary
T20260409_0013_TW2570,T20260409_0013,2026-04-09,TW2570,1,Backpack,Small,Brown,Stationary
T20260409_0014_TW2570,T20260409_0014,2026-04-09,TW2570,1,Handbag,Large,Red,Carried
T20260409_0002_TW2570,T20260409_0002,2026-04-09,TW2570,1,Box,Medium,White,Carried
T20260409_0005_TW2570,T20260409_0005,2026-04-09,TW2570,1,Backpack,Medium,Black,Carried
T20260409_0006_TW2570,T20260409_0006,2026-04-09,TW2570,1,Handbag,Medium,Blue,Carried
T20260409_0015_TW2570,T20260409_0015,2026-04-09,TW2570,1,Handbag,Small,Black,Carried
T20260409_0017_TW2570,T20260409_0017,2026-04-09,TW2570,1,Bag,Small,Black,Stationary
T20260409_0011_TW2570,T20260409_0011,2026-04-09,TW2570,1,Suitcase,Medium,Blue,Carried
T20260409_0020_TW2570,T20260409_0020,2026-04-09,TW2570,1,Bag,Small,White,Carried
T20260409_0001_TW2570,T20260409_0001,2026-04-09,TW2570,1,Box,Medium,Green,Stationary
T20260409_0010_TW2570,T20260409_0010,2026-04-09,TW2570,1,Suitcase,Medium,Black,Stationary
T20260409_0008_TW2570,T20260409_0008,2026-04-09,TW2570,1,Backpack,Medium,Black,Carried
T20260409_0003_TW2570,T20260409_0003,2026-04-09,TW2570,1,Backpack,Large,Brown,Carried
T20260409_0019_TW2570,T20260409_0019,2026-04-09,TW2570,1,Backpack,Medium,Black,Stationary
T20260409_0012_TW2570,T20260409_0012,2026-04-09,TW2570,1,Handbag,Large,Green,Carried
T20260409_0007_TW2570,T20260409_0007,2026-04-09,TW2570,1,Backpack,Small,Blue,Carried
T20260409_0005_TW2571,T20260409_0005,2026-04-09,TW2571,1,Backpack,Medium,Black,Stationary
T20260409_0015_TW2571,T20260409_0015,2026-04-09,TW2571,1,Handbag,Small,Black,Stationary
T20260409_0013_TW2571,T20260409_0013,2026-04-09,TW2571,1,Backpack,Small,Brown,Carried
T20260409_0003_TW2571,T20260409_0003,2026-04-09,TW2571,1,Backpack,Large,Brown,Stationary
T20260409_0004_TW2571,T20260409_0004,2026-04-09,TW2571,1,Box,Medium,Green,Stationary
T20260409_0007_TW2571,T20260409_0007,2026-04-09,TW2571,1,Backpack,Small,Blue,Carried
T20260409_0002_TW2571,T20260409_0002,2026-04-09,TW2571,1,Box,Medium,White,Carried
T20260409_0009_TW2571,T20260409_0009,2026-04-09,TW2571,1,Backpack,Small,Black,Stationary
T20260409_0006_TW2571,T20260409_0006,2026-04-09,TW2571,1,Handbag,Medium,Blue,Stationary
T20260409_0020_TW2571,T20260409_0020,2026-04-09,TW2571,1,Bag,Small,White,Stationary
T20260409_0018_TW2571,T20260409_0018,2026-04-09,TW2571,1,Backpack,Large,Gray,Stationary
T20260409_0019_TW2571,T20260409_0019,2026-04-09,TW2571,1,Backpack,Medium,Black,Stationary
T20260409_0010_TW2571,T20260409_0010,2026-04-09,TW2571,1,Suitcase,Medium,Black,Stationary
T20260409_0008_TW2571,T20260409_0008,2026-04-09,TW2571,1,Backpack,Medium,Black,Carried
T20260409_0014_TW2571,T20260409_0014,2026-04-09,TW2571,1,Handbag,Large,Red,Carried
T20260409_0016_TW2571,T20260409_0016,2026-04-09,TW2571,1,Bag,Medium,Red,Carried
T20260409_0001_TW2571,T20260409_0001,2026-04-09,TW2571,1,Box,Medium,Green,Carried
T20260409_0017_TW2571,T20260409_0017,2026-04-09,TW2571,1,Bag,Small,Black,Carried
T20260409_0011_TW2571,T20260409_0011,2026-04-09,TW2571,1,Suitcase,Medium,Blue,Stationary
T20260409_0012_TW2571,T20260409_0012,2026-04-09,TW2571,1,Handbag,Large,Green,Carried
T20260409_0002_TW2572,T20260409_0002,2026-04-09,TW2572,1,Box,Medium,White,Stationary
T20260409_0015_TW2572,T20260409_0015,2026-04-09,TW2572,1,Handbag,Small,Black,Carried
T20260409_0003_TW2572,T20260409_0003,2026-04-09,TW2572,1,Backpack,Large,Brown,Stationary
T20260409_0004_TW2572,T20260409_0004,2026-04-09,TW2572,1,Box,Medium,Green,Stationary
T20260409_0010_TW2572,T20260409_0010,2026-04-09,TW2572,1,Suitcase,Medium,Black,Stationary
T20260409_0008_TW2572,T20260409_0008,2026-04-09,TW2572,1,Backpack,Medium,Black,Stationary
T20260409_0017_TW2572,T20260409_0017,2026-04-09,TW2572,1,Bag,Small,Black,Stationary
T20260409_0012_TW2572,T20260409_0012,2026-04-09,TW2572,1,Handbag,Large,Green,Carried
T20260409_0013_TW2572,T20260409_0013,2026-04-09,TW2572,1,Backpack,Small,Brown,Stationary
T20260409_0018_TW2572,T20260409_0018,2026-04-09,TW2572,1,Backpack,Large,Gray,Stationary
T20260409_0014_TW2572,T20260409_0014,2026-04-09,TW2572,1,Handbag,Large,Red,Stationary
T20260409_0019_TW2572,T20260409_0019,2026-04-09,TW2572,1,Backpack,Medium,Black,Stationary
T20260409_0001_TW2572,T20260409_0001,2026-04-09,TW2572,1,Box,Medium,Green,Stationary
T20260409_0011_TW2572,T20260409_0011,2026-04-09,TW2572,1,Suitcase,Medium,Blue,Stationary
T20260409_0005_TW2572,T20260409_0005,2026-04-09,TW2572,1,Backpack,Medium,Black,Stationary
T20260409_0009_TW2572,T20260409_0009,2026-04-09,TW2572,1,Backpack,Small,Black,Carried
T20260409_0020_TW2572,T20260409_0020,2026-04-09,TW2572,1,Bag,Small,White,Stationary
T20260409_0006_TW2572,T20260409_0006,2026-04-09,TW2572,1,Handbag,Medium,Blue,Stationary
T20260409_0016_TW2572,T20260409_0016,2026-04-09,TW2572,1,Bag,Medium,Red,Carried
T20260409_0007_TW2572,T20260409_0007,2026-04-09,TW2572,1,Backpack,Small,Blue,Carried
T20260409_0005_TW2573,T20260409_0005,2026-04-09,TW2573,1,Backpack,Medium,Black,Carried
T20260409_0016_TW2573,T20260409_0016,2026-04-09,TW2573,1,Bag,Medium,Red,Stationary
T20260409_0004_TW2573,T20260409_0004,2026-04-09,TW2573,1,Box,Medium,Green,Carried
T20260409_0003_TW2573,T20260409_0003,2026-04-09,TW2573,1,Backpack,Large,Brown,Carried
T20260409_0017_TW2573,T20260409_0017,2026-04-09,TW2573,1,Bag,Small,Black,Carried
T20260409_0002_TW2573,T20260409_0002,2026-04-09,TW2573,1,Box,Medium,White,Carried
T20260409_0013_TW2573,T20260409_0013,2026-04-09,TW2573,1,Backpack,Small,Brown,Stationary
T20260409_0011_TW2573,T20260409_0011,2026-04-09,TW2573,1,Suitcase,Medium,Blue,Carried
T20260409_0012_TW2573,T20260409_0012,2026-04-09,TW2573,1,Handbag,Large,Green,Carried
T20260409_0020_TW2573,T20260409_0020,2026-04-09,TW2573,1,Bag,Small,White,Carried
T20260409_0006_TW2573,T20260409_0006,2026-04-09,TW2573,1,Handbag,Medium,Blue,Stationary
T20260409_0010_TW2573,T20260409_0010,2026-04-09,TW2573,1,Suitcase,Medium,Black,Stationary
T20260409_0001_TW2573,T20260409_0001,2026-04-09,TW2573,1,Box,Medium,Green,Stationary
