entity_tw_id,ts_start,ts_end,video_id,camera_id,location_id
P20260409_0021_TW2622,2026-04-09 07:17:00,2026-04-09 07:17:03,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2623,2026-04-09 07:17:10,2026-04-09 07:17:16,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2624,2026-04-09 07:17:20,2026-04-09 07:17:21,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2625,2026-04-09 07:17:39,2026-04-09 07:17:40,V_C001_20260409_071500,C001,L001
P20260409_0021_TW2626,2026-04-09 07:17:42,2026-04-09 07:17:49,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2627,2026-04-09 07:17:50,2026-04-09 07:17:52,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2628,2026-04-09 07:18:01,2026-04-09 07:18:02,V_C003_20260409_071500,C003,L002
P20260409_0021_TW2629,2026-04-09 07:18:11,2026-04-09 07:18:17,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2630,2026-04-09 07:18:27,2026-04-09 07:18:30,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2631,2026-04-09 07:18:30,2026-04-09 07:18:31,V_C003_20260409_071500,C003,L002
P20260409_0021_TW2632,2026-04-09 07:18:44,2026-04-09 07:18:47,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2633,2026-04-09 07:18:52,2026-04-09 07:18:58,V_C003_20260409_071500,C003,L002
P20260409_0021_TW2634,2026-04-09 07:19:07,2026-04-09 07:19:08,V_C001_20260409_071500,C001,L001
P20260409_0021_TW2635,2026-04-09 07:19:13,2026-04-09 07:19:20,V_C003_20260409_071500,C003,L002
P20260409_0021_TW2636,2026-04-09 07:19:21,2026-04-09 07:19:24,V_C001_20260409_071500,C001,L001
P20260409_0021_TW2637,2026-04-09 07:19:37,2026-04-09 07:19:40,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2638,2026-04-09 07:19:40,2026-04-09 07:19:41,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2639,2026-04-09 07:19:52,2026-04-09 07:20:00,V_C002_20260409_071500,C002,L001
P20260409_0021_TW2640,2026-04-09 07:20:02,2026-04-09 07:20:03,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2641,2026-04-09 07:20:16,2026-04-09 07:20:19,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2642,2026-04-09 07:20:21,2026-04-09 07:20:27,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2643,2026-04-09 07:20:31,2026-04-09 07:20:34,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2644,2026-04-09 07:20:42,2026-04-09 07:20:48,V_C003_20260409_072000,C003,L002
P20260409_0021_TW2645,2026-04-09 07:20:50,2026-04-09 07:20:58,V_C003_20260409_072000,C003,L002
P20260409_0021_TW2646,2026-04-09 07:21:08,2026-04-09 07:21:10,V_C003_20260409_072000,C003,L002
P20260409_0021_TW2647,2026-04-09 07:21:13,2026-04-09 07:21:20,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2648,2026-04-09 07:21:20,2026-04-09 07:21:24,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2649,2026-04-09 07:21:32,2026-04-09 07:21:37,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2650,2026-04-09 07:21:41,2026-04-09 07:21:48,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2651,2026-04-09 07:21:52,2026-04-09 07:21:55,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2652,2026-04-09 07:22:00,2026-04-09 07:22:03,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2653,2026-04-09 07:22:10,2026-04-09 07:22:13,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2654,2026-04-09 07:22:25,2026-04-09 07:22:30,V_C005_20260409_072000,C005,L003
P20260409_0021_TW2655,2026-04-09 07:22:32,2026-04-09 07:22:37,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2656,2026-04-09 07:22:40,2026-04-09 07:22:43,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2657,2026-04-09 07:22:53,2026-04-09 07:23:00,V_C003_20260409_072000,C003,L002
P20260409_0021_TW2658,2026-04-09 07:23:01,2026-04-09 07:23:08,V_C002_20260409_072000,C002,L001
P20260409_0021_TW2659,2026-04-09 07:23:10,2026-04-09 07:23:15,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2660,2026-04-09 07:23:20,2026-04-09 07:23:28,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2661,2026-04-09 07:23:38,2026-04-09 07:23:39,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2662,2026-04-09 07:23:44,2026-04-09 07:23:48,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2663,2026-04-09 07:23:51,2026-04-09 07:23:57,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2664,2026-04-09 07:24:02,2026-04-09 07:24:03,V_C003_20260409_072000,C003,L002
P20260409_0021_TW2665,2026-04-09 07:24:12,2026-04-09 07:24:18,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2666,2026-04-09 07:24:20,2026-04-09 07:24:27,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2667,2026-04-09 07:24:31,2026-04-09 07:24:37,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2668,2026-04-09 07:24:49,2026-04-09 07:24:50,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2669,2026-04-09 07:24:55,2026-04-09 07:24:59,V_C001_20260409_072000,C001,L001
P20260409_0021_TW2670,2026-04-09 07:25:05,2026-04-09 07:25:09,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2671,2026-04-09 07:25:15,2026-04-09 07:25:18,V_C003_20260409_072500,C003,L002
P20260409_0021_TW2672,2026-04-09 07:25:27,2026-04-09 07:25:29,V_C004_20260409_072500,C004,L002
P20260409_0021_TW2673,2026-04-09 07:25:33,2026-04-09 07:25:35,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2674,2026-04-09 07:25:40,2026-04-09 07:25:46,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2675,2026-04-09 07:25:52,2026-04-09 07:25:58,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2676,2026-04-09 07:26:03,2026-04-09 07:26:07,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2677,2026-04-09 07:26:12,2026-04-09 07:26:18,V_C004_20260409_072500,C004,L002
P20260409_0021_TW2678,2026-04-09 07:26:22,2026-04-09 07:26:29,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2679,2026-04-09 07:26:34,2026-04-09 07:26:38,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2680,2026-04-09 07:26:43,2026-04-09 07:26:46,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2681,2026-04-09 07:26:54,2026-04-09 07:26:58,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2682,2026-04-09 07:27:02,2026-04-09 07:27:09,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2683,2026-04-09 07:27:16,2026-04-09 07:27:17,V_C003_20260409_072500,C003,L002
P20260409_0021_TW2684,2026-04-09 07:27:23,2026-04-09 07:27:29,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2685,2026-04-09 07:27:37,2026-04-09 07:27:38,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2686,2026-04-09 07:27:48,2026-04-09 07:27:50,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2687,2026-04-09 07:27:54,2026-04-09 07:27:58,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2688,2026-04-09 07:28:00,2026-04-09 07:28:03,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2689,2026-04-09 07:28:12,2026-04-09 07:28:17,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2690,2026-04-09 07:28:21,2026-04-09 07:28:23,V_C003_20260409_072500,C003,L002
P20260409_0021_TW2691,2026-04-09 07:28:36,2026-04-09 07:28:39,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2692,2026-04-09 07:28:43,2026-04-09 07:28:49,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2693,2026-04-09 07:28:53,2026-04-09 07:28:57,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2694,2026-04-09 07:29:02,2026-04-09 07:29:10,V_C003_20260409_072500,C003,L002
P20260409_0021_TW2695,2026-04-09 07:29:11,2026-04-09 07:29:15,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2696,2026-04-09 07:29:22,2026-04-09 07:29:30,V_C002_20260409_072500,C002,L001
P20260409_0021_TW2697,2026-04-09 07:29:31,2026-04-09 07:29:38,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2698,2026-04-09 07:29:43,2026-04-09 07:29:50,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2699,2026-04-09 07:29:56,2026-04-09 07:29:57,V_C001_20260409_072500,C001,L001
P20260409_0021_TW2700,2026-04-09 07:30:03,2026-04-09 07:30:08,V_C001_20260409_073000,C001,L001
P20260409_0021_TW2701,2026-04-09 07:30:13,2026-04-09 07:30:20,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2702,2026-04-09 07:30:22,2026-04-09 07:30:30,V_C001_20260409_073000,C001,L001
P20260409_0021_TW2703,2026-04-09 07:30:34,2026-04-09 07:30:37,V_C003_20260409_073000,C003,L002
P20260409_0021_TW2704,2026-04-09 07:30:41,2026-04-09 07:30:49,V_C004_20260409_073000,C004,L002
P20260409_0021_TW2705,2026-04-09 07:30:54,2026-04-09 07:30:58,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2706,2026-04-09 07:31:03,2026-04-09 07:31:09,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2707,2026-04-09 07:31:11,2026-04-09 07:31:17,V_C001_20260409_073000,C001,L001
P20260409_0021_TW2708,2026-04-09 07:31:22,2026-04-09 07:31:27,V_C001_20260409_073000,C001,L001
P20260409_0021_TW2709,2026-04-09 07:31:31,2026-04-09 07:31:34,V_C003_20260409_073000,C003,L002
P20260409_0021_TW2710,2026-04-09 07:31:44,2026-04-09 07:31:47,V_C004_20260409_073000,C004,L002
P20260409_0021_TW2711,2026-04-09 07:31:53,2026-04-09 07:31:58,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2712,2026-04-09 07:32:01,2026-04-09 07:32:08,V_C001_20260409_073000,C001,L001
P20260409_0021_TW2713,2026-04-09 07:32:11,2026-04-09 07:32:15,V_C003_20260409_073000,C003,L002
P20260409_0021_TW2714,2026-04-09 07:32:25,2026-04-09 07:32:29,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2715,2026-04-09 07:32:33,2026-04-09 07:32:35,V_C001_20260409_073000,C001,L001
P20260409_0021_TW2716,2026-04-09 07:32:41,2026-04-09 07:32:47,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2717,2026-04-09 07:32:51,2026-04-09 07:32:58,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2718,2026-04-09 07:33:01,2026-04-09 07:33:09,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2719,2026-04-09 07:33:13,2026-04-09 07:33:19,V_C004_20260409_073000,C004,L002
P20260409_0021_TW2720,2026-04-09 07:33:23,2026-04-09 07:33:29,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2721,2026-04-09 07:33:35,2026-04-09 07:33:39,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2722,2026-04-09 07:33:42,2026-04-09 07:33:50,V_C001_20260409_073000,C001,L001
P20260409_0021_TW2723,2026-04-09 07:33:51,2026-04-09 07:33:54,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2724,2026-04-09 07:34:09,2026-04-09 07:34:10,V_C003_20260409_073000,C003,L002
P20260409_0021_TW2725,2026-04-09 07:34:14,2026-04-09 07:34:17,V_C003_20260409_073000,C003,L002
P20260409_0021_TW2726,2026-04-09 07:34:28,2026-04-09 07:34:30,V_C002_20260409_073000,C002,L001
P20260409_0021_TW2727,2026-04-09 07:34:32,2026-04-09 07:34:35,V_C003_20260409_073000,C003,L002
P20260409_0021_TW2728,2026-04-09 07:34:43,2026-04-09 07:34:50,V_C003_20260409_073000,C003,L002
P20260409_0021_TW2729,2026-04-09 07:34:50,2026-04-09 07:34:58,V_C001_20260409_073000,C001,L001
P20260409_0021_TW2730,2026-04-09 07:35:00,2026-04-09 07:35:08,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2731,2026-04-09 07:35:11,2026-04-09 07:35:16,V_C002_20260409_073500,C002,L001
P20260409_0021_TW2732,2026-04-09 07:35:22,2026-04-09 07:35:28,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2733,2026-04-09 07:35:37,2026-04-09 07:35:38,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2734,2026-04-09 07:35:44,2026-04-09 07:35:49,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2735,2026-04-09 07:35:54,2026-04-09 07:36:00,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2736,2026-04-09 07:36:03,2026-04-09 07:36:06,V_C003_20260409_073500,C003,L002
P20260409_0021_TW2737,2026-04-09 07:36:12,2026-04-09 07:36:20,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2738,2026-04-09 07:36:20,2026-04-09 07:36:27,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2739,2026-04-09 07:36:31,2026-04-09 07:36:34,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2740,2026-04-09 07:36:42,2026-04-09 07:36:49,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2741,2026-04-09 07:36:52,2026-04-09 07:37:00,V_C002_20260409_073500,C002,L001
P20260409_0021_TW2742,2026-04-09 07:37:07,2026-04-09 07:37:08,V_C002_20260409_073500,C002,L001
P20260409_0021_TW2743,2026-04-09 07:37:16,2026-04-09 07:37:19,V_C003_20260409_073500,C003,L002
P20260409_0021_TW2744,2026-04-09 07:37:21,2026-04-09 07:37:26,V_C003_20260409_073500,C003,L002
P20260409_0021_TW2745,2026-04-09 07:37:32,2026-04-09 07:37:38,V_C002_20260409_073500,C002,L001
P20260409_0021_TW2746,2026-04-09 07:37:48,2026-04-09 07:37:50,V_C002_20260409_073500,C002,L001
P20260409_0021_TW2747,2026-04-09 07:37:55,2026-04-09 07:38:00,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2748,2026-04-09 07:38:07,2026-04-09 07:38:10,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2749,2026-04-09 07:38:15,2026-04-09 07:38:20,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2750,2026-04-09 07:38:22,2026-04-09 07:38:27,V_C002_20260409_073500,C002,L001
P20260409_0021_TW2751,2026-04-09 07:38:32,2026-04-09 07:38:33,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2752,2026-04-09 07:38:41,2026-04-09 07:38:44,V_C004_20260409_073500,C004,L002
P20260409_0021_TW2753,2026-04-09 07:38:56,2026-04-09 07:39:00,V_C004_20260409_073500,C004,L002
P20260409_0021_TW2754,2026-04-09 07:39:07,2026-04-09 07:39:10,V_C004_20260409_073500,C004,L002
P20260409_0021_TW2755,2026-04-09 07:39:10,2026-04-09 07:39:18,V_C003_20260409_073500,C003,L002
P20260409_0021_TW2756,2026-04-09 07:39:26,2026-04-09 07:39:30,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2757,2026-04-09 07:39:30,2026-04-09 07:39:38,V_C002_20260409_073500,C002,L001
P20260409_0021_TW2758,2026-04-09 07:39:43,2026-04-09 07:39:49,V_C001_20260409_073500,C001,L001
P20260409_0021_TW2759,2026-04-09 07:39:51,2026-04-09 07:39:52,V_C002_20260409_073500,C002,L001
P20260409_0021_TW2760,2026-04-09 07:40:06,2026-04-09 07:40:10,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2761,2026-04-09 07:40:14,2026-04-09 07:40:17,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2762,2026-04-09 07:40:26,2026-04-09 07:40:28,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2763,2026-04-09 07:40:34,2026-04-09 07:40:35,V_C003_20260409_074000,C003,L002
P20260409_0021_TW2764,2026-04-09 07:40:42,2026-04-09 07:40:45,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2765,2026-04-09 07:40:56,2026-04-09 07:41:00,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2766,2026-04-09 07:41:04,2026-04-09 07:41:09,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2767,2026-04-09 07:41:10,2026-04-09 07:41:16,V_C003_20260409_074000,C003,L002
P20260409_0021_TW2768,2026-04-09 07:41:20,2026-04-09 07:41:23,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2769,2026-04-09 07:41:35,2026-04-09 07:41:36,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2770,2026-04-09 07:41:46,2026-04-09 07:41:50,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2771,2026-04-09 07:41:57,2026-04-09 07:41:59,V_C004_20260409_074000,C004,L002
P20260409_0021_TW2772,2026-04-09 07:42:02,2026-04-09 07:42:04,V_C003_20260409_074000,C003,L002
P20260409_0021_TW2773,2026-04-09 07:42:17,2026-04-09 07:42:18,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2774,2026-04-09 07:42:26,2026-04-09 07:42:27,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2775,2026-04-09 07:42:30,2026-04-09 07:42:38,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2776,2026-04-09 07:42:44,2026-04-09 07:42:48,V_C003_20260409_074000,C003,L002
P20260409_0021_TW2777,2026-04-09 07:42:53,2026-04-09 07:42:59,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2778,2026-04-09 07:43:06,2026-04-09 07:43:09,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2779,2026-04-09 07:43:12,2026-04-09 07:43:15,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2780,2026-04-09 07:43:22,2026-04-09 07:43:29,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2781,2026-04-09 07:43:33,2026-04-09 07:43:36,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2782,2026-04-09 07:43:44,2026-04-09 07:43:48,V_C003_20260409_074000,C003,L002
P20260409_0021_TW2783,2026-04-09 07:43:51,2026-04-09 07:43:57,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2784,2026-04-09 07:44:00,2026-04-09 07:44:05,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2785,2026-04-09 07:44:19,2026-04-09 07:44:20,V_C003_20260409_074000,C003,L002
P20260409_0021_TW2786,2026-04-09 07:44:27,2026-04-09 07:44:29,V_C001_20260409_074000,C001,L001
P20260409_0021_TW2787,2026-04-09 07:44:30,2026-04-09 07:44:35,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2788,2026-04-09 07:44:40,2026-04-09 07:44:45,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2789,2026-04-09 07:44:55,2026-04-09 07:44:57,V_C002_20260409_074000,C002,L001
P20260409_0021_TW2790,2026-04-09 07:45:00,2026-04-09 07:45:07,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2791,2026-04-09 07:45:16,2026-04-09 07:45:17,V_C003_20260409_074500,C003,L002
P20260409_0021_TW2792,2026-04-09 07:45:23,2026-04-09 07:45:26,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2793,2026-04-09 07:45:32,2026-04-09 07:45:38,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2794,2026-04-09 07:45:41,2026-04-09 07:45:45,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2795,2026-04-09 07:45:54,2026-04-09 07:45:56,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2796,2026-04-09 07:46:02,2026-04-09 07:46:07,V_C003_20260409_074500,C003,L002
P20260409_0021_TW2797,2026-04-09 07:46:10,2026-04-09 07:46:17,V_C003_20260409_074500,C003,L002
P20260409_0021_TW2798,2026-04-09 07:46:20,2026-04-09 07:46:21,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2799,2026-04-09 07:46:31,2026-04-09 07:46:32,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2800,2026-04-09 07:46:41,2026-04-09 07:46:47,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2801,2026-04-09 07:46:51,2026-04-09 07:46:52,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2802,2026-04-09 07:47:02,2026-04-09 07:47:08,V_C003_20260409_074500,C003,L002
P20260409_0021_TW2803,2026-04-09 07:47:13,2026-04-09 07:47:19,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2804,2026-04-09 07:47:20,2026-04-09 07:47:28,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2805,2026-04-09 07:47:31,2026-04-09 07:47:36,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2806,2026-04-09 07:47:40,2026-04-09 07:47:45,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2807,2026-04-09 07:47:52,2026-04-09 07:47:56,V_C003_20260409_074500,C003,L002
P20260409_0021_TW2808,2026-04-09 07:48:00,2026-04-09 07:48:02,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2809,2026-04-09 07:48:10,2026-04-09 07:48:18,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2810,2026-04-09 07:48:25,2026-04-09 07:48:26,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2811,2026-04-09 07:48:33,2026-04-09 07:48:40,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2812,2026-04-09 07:48:45,2026-04-09 07:48:50,V_C004_20260409_074500,C004,L002
P20260409_0021_TW2813,2026-04-09 07:48:56,2026-04-09 07:48:59,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2814,2026-04-09 07:49:03,2026-04-09 07:49:07,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2815,2026-04-09 07:49:16,2026-04-09 07:49:20,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2816,2026-04-09 07:49:23,2026-04-09 07:49:28,V_C001_20260409_074500,C001,L001
P20260409_0021_TW2817,2026-04-09 07:49:35,2026-04-09 07:49:37,V_C003_20260409_074500,C003,L002
P20260409_0021_TW2818,2026-04-09 07:49:43,2026-04-09 07:49:50,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2819,2026-04-09 07:49:54,2026-04-09 07:49:58,V_C002_20260409_074500,C002,L001
P20260409_0021_TW2820,2026-04-09 07:50:01,2026-04-09 07:50:07,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2821,2026-04-09 07:50:11,2026-04-09 07:50:15,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2822,2026-04-09 07:50:23,2026-04-09 07:50:29,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2823,2026-04-09 07:50:35,2026-04-09 07:50:37,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2824,2026-04-09 07:50:47,2026-04-09 07:50:48,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2825,2026-04-09 07:50:50,2026-04-09 07:50:58,V_C003_20260409_075000,C003,L002
P20260409_0021_TW2826,2026-04-09 07:51:04,2026-04-09 07:51:09,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2827,2026-04-09 07:51:13,2026-04-09 07:51:19,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2828,2026-04-09 07:51:20,2026-04-09 07:51:27,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2829,2026-04-09 07:51:31,2026-04-09 07:51:38,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2830,2026-04-09 07:51:42,2026-04-09 07:51:50,V_C003_20260409_075000,C003,L002
P20260409_0021_TW2831,2026-04-09 07:51:50,2026-04-09 07:51:58,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2832,2026-04-09 07:52:00,2026-04-09 07:52:06,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2833,2026-04-09 07:52:16,2026-04-09 07:52:18,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2834,2026-04-09 07:52:25,2026-04-09 07:52:29,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2835,2026-04-09 07:52:31,2026-04-09 07:52:32,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2836,2026-04-09 07:52:45,2026-04-09 07:52:47,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2837,2026-04-09 07:52:50,2026-04-09 07:52:58,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2838,2026-04-09 07:53:03,2026-04-09 07:53:08,V_C003_20260409_075000,C003,L002
P20260409_0021_TW2839,2026-04-09 07:53:12,2026-04-09 07:53:20,V_C003_20260409_075000,C003,L002
P20260409_0021_TW2840,2026-04-09 07:53:23,2026-04-09 07:53:30,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2841,2026-04-09 07:53:32,2026-04-09 07:53:37,V_C003_20260409_075000,C003,L002
P20260409_0021_TW2842,2026-04-09 07:53:44,2026-04-09 07:53:47,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2843,2026-04-09 07:53:51,2026-04-09 07:53:55,V_C001_20260409_075000,C001,L001
P20260409_0021_TW2844,2026-04-09 07:54:00,2026-04-09 07:54:02,V_C003_20260409_075000,C003,L002
P20260409_0021_TW2845,2026-04-09 07:54:13,2026-04-09 07:54:18,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2846,2026-04-09 07:54:23,2026-04-09 07:54:29,V_C003_20260409_075000,C003,L002
P20260409_0021_TW2847,2026-04-09 07:54:32,2026-04-09 07:54:40,V_C003_20260409_075000,C003,L002
P20260409_0021_TW2848,2026-04-09 07:54:40,2026-04-09 07:54:42,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2849,2026-04-09 07:54:53,2026-04-09 07:54:54,V_C002_20260409_075000,C002,L001
P20260409_0021_TW2850,2026-04-09 07:55:01,2026-04-09 07:55:04,V_C001_20260409_075500,C001,L001
